imagen,timestamp_imagen,timestamp_sens,temperatura,pH,conductividad,TDS,salinidad,presion,oxigeno_mgL,etiqueta
2021-11-17_17-09-52_20s.jpg,2021-11-17 17:09:52,2021-11-17 17:09:50,17.77,5.59,654,0.327,0.32,10.784,4.05,
2021-11-17_17-09-52_25s.jpg,2021-11-17 17:09:52,2021-11-17 17:09:50,17.77,5.59,654,0.327,0.32,10.784,4.05,
2021-11-17_17-09-52_30s.jpg,2021-11-17 17:09:52,2021-11-17 17:09:50,17.77,5.59,654,0.327,0.32,10.784,4.05,
2021-11-17_17-09-52_35s.jpg,2021-11-17 17:09:52,2021-11-17 17:09:50,17.77,5.59,654,0.327,0.32,10.784,4.05,
2021-11-17_17-09-52_40s.jpg,2021-11-17 17:09:52,2021-11-17 17:09:50,17.77,5.59,654,0.327,0.32,10.784,4.05,
2021-11-17_17-09-52_45s.jpg,2021-11-17 17:09:52,2021-11-17 17:09:50,17.77,5.59,654,0.327,0.32,10.784,4.05,
2021-11-17_17-09-52_50s.jpg,2021-11-17 17:09:52,2021-11-17 17:09:50,17.77,5.59,654,0.327,0.32,10.784,4.05,
2021-11-17_17-09-52_55s.jpg,2021-11-17 17:09:52,2021-11-17 17:09:50,17.77,5.59,654,0.327,0.32,10.784,4.05,
2021-11-17_17-09-52_5s.jpg,2021-11-17 17:09:52,2021-11-17 17:09:50,17.77,5.59,654,0.327,0.32,10.784,4.05,
2021-11-17_17-10-52_0s.jpg,2021-11-17 17:10:52,2021-11-17 17:10:50,17.77,5.59,654,0.327,0.32,10.785,4.0,
2021-11-17_17-10-52_10s.jpg,2021-11-17 17:10:52,2021-11-17 17:10:50,17.77,5.59,654,0.327,0.32,10.785,4.0,
2021-11-17_17-10-52_15s.jpg,2021-11-17 17:10:52,2021-11-17 17:10:50,17.77,5.59,654,0.327,0.32,10.785,4.0,
2021-11-17_17-10-52_20s.jpg,2021-11-17 17:10:52,2021-11-17 17:10:50,17.77,5.59,654,0.327,0.32,10.785,4.0,
2021-11-17_17-10-52_25s.jpg,2021-11-17 17:10:52,2021-11-17 17:10:50,17.77,5.59,654,0.327,0.32,10.785,4.0,
2021-11-17_17-10-52_30s.jpg,2021-11-17 17:10:52,2021-11-17 17:10:50,17.77,5.59,654,0.327,0.32,10.785,4.0,
2021-11-17_17-10-52_35s.jpg,2021-11-17 17:10:52,2021-11-17 17:10:50,17.77,5.59,654,0.327,0.32,10.785,4.0,
2021-11-17_17-10-52_40s.jpg,2021-11-17 17:10:52,2021-11-17 17:10:50,17.77,5.59,654,0.327,0.32,10.785,4.0,
2021-11-17_17-10-52_45s.jpg,2021-11-17 17:10:52,2021-11-17 17:10:50,17.77,5.59,654,0.327,0.32,10.785,4.0,
2021-11-17_17-10-52_50s.jpg,2021-11-17 17:10:52,2021-11-17 17:10:50,17.77,5.59,654,0.327,0.32,10.785,4.0,
2021-11-17_17-10-52_55s.jpg,2021-11-17 17:10:52,2021-11-17 17:10:50,17.77,5.59,654,0.327,0.32,10.785,4.0,
2021-11-17_17-10-52_5s.jpg,2021-11-17 17:10:52,2021-11-17 17:10:50,17.77,5.59,654,0.327,0.32,10.785,4.0,
2021-11-17_17-11-52_0s.jpg,2021-11-17 17:11:52,2021-11-17 17:11:50,17.77,5.59,654,0.327,0.32,10.784,3.99,
2021-11-17_17-11-52_10s.jpg,2021-11-17 17:11:52,2021-11-17 17:11:50,17.77,5.59,654,0.327,0.32,10.784,3.99,
2021-11-17_17-11-52_15s.jpg,2021-11-17 17:11:52,2021-11-17 17:11:50,17.77,5.59,654,0.327,0.32,10.784,3.99,
2021-11-17_17-11-52_20s.jpg,2021-11-17 17:11:52,2021-11-17 17:11:50,17.77,5.59,654,0.327,0.32,10.784,3.99,
2021-11-17_17-11-52_25s.jpg,2021-11-17 17:11:52,2021-11-17 17:11:50,17.77,5.59,654,0.327,0.32,10.784,3.99,
2021-11-17_17-11-52_30s.jpg,2021-11-17 17:11:52,2021-11-17 17:11:50,17.77,5.59,654,0.327,0.32,10.784,3.99,
2021-11-17_17-11-52_35s.jpg,2021-11-17 17:11:52,2021-11-17 17:11:50,17.77,5.59,654,0.327,0.32,10.784,3.99,
2021-11-17_17-11-52_40s.jpg,2021-11-17 17:11:52,2021-11-17 17:11:50,17.77,5.59,654,0.327,0.32,10.784,3.99,
2021-11-17_17-11-52_45s.jpg,2021-11-17 17:11:52,2021-11-17 17:11:50,17.77,5.59,654,0.327,0.32,10.784,3.99,
2021-11-17_17-11-52_50s.jpg,2021-11-17 17:11:52,2021-11-17 17:11:50,17.77,5.59,654,0.327,0.32,10.784,3.99,
2021-11-17_17-11-52_55s.jpg,2021-11-17 17:11:52,2021-11-17 17:11:50,17.77,5.59,654,0.327,0.32,10.784,3.99,
2021-11-17_17-11-52_5s.jpg,2021-11-17 17:11:52,2021-11-17 17:11:50,17.77,5.59,654,0.327,0.32,10.784,3.99,
2021-11-17_17-12-53_0s.jpg,2021-11-17 17:12:53,2021-11-17 17:12:55,17.76,5.59,654,0.327,0.32,10.786,4.29,
2021-11-17_17-12-53_10s.jpg,2021-11-17 17:12:53,2021-11-17 17:12:55,17.76,5.59,654,0.327,0.32,10.786,4.29,
2021-11-17_17-12-53_15s.jpg,2021-11-17 17:12:53,2021-11-17 17:12:55,17.76,5.59,654,0.327,0.32,10.786,4.29,
2021-11-17_17-12-53_20s.jpg,2021-11-17 17:12:53,2021-11-17 17:12:55,17.76,5.59,654,0.327,0.32,10.786,4.29,
2021-11-17_17-12-53_25s.jpg,2021-11-17 17:12:53,2021-11-17 17:12:55,17.76,5.59,654,0.327,0.32,10.786,4.29,
2021-11-17_17-12-53_30s.jpg,2021-11-17 17:12:53,2021-11-17 17:12:55,17.76,5.59,654,0.327,0.32,10.786,4.29,
2021-11-17_17-12-53_35s.jpg,2021-11-17 17:12:53,2021-11-17 17:12:55,17.76,5.59,654,0.327,0.32,10.786,4.29,
2021-11-17_17-12-53_40s.jpg,2021-11-17 17:12:53,2021-11-17 17:12:55,17.76,5.59,654,0.327,0.32,10.786,4.29,
2021-11-17_17-12-53_45s.jpg,2021-11-17 17:12:53,2021-11-17 17:12:55,17.76,5.59,654,0.327,0.32,10.786,4.29,
2021-11-17_17-12-53_50s.jpg,2021-11-17 17:12:53,2021-11-17 17:12:55,17.76,5.59,654,0.327,0.32,10.786,4.29,
2021-11-17_17-12-53_55s.jpg,2021-11-17 17:12:53,2021-11-17 17:12:55,17.76,5.59,654,0.327,0.32,10.786,4.29,
2021-11-17_17-12-53_5s.jpg,2021-11-17 17:12:53,2021-11-17 17:12:55,17.76,5.59,654,0.327,0.32,10.786,4.29,
2021-11-17_17-13-53_0s.jpg,2021-11-17 17:13:53,2021-11-17 17:13:55,17.76,5.59,654,0.327,0.32,10.786,4.25,
2021-11-17_17-13-53_10s.jpg,2021-11-17 17:13:53,2021-11-17 17:13:55,17.76,5.59,654,0.327,0.32,10.786,4.25,
2021-11-17_17-13-53_15s.jpg,2021-11-17 17:13:53,2021-11-17 17:13:55,17.76,5.59,654,0.327,0.32,10.786,4.25,
2021-11-17_17-13-53_20s.jpg,2021-11-17 17:13:53,2021-11-17 17:13:55,17.76,5.59,654,0.327,0.32,10.786,4.25,
2021-11-17_17-13-53_25s.jpg,2021-11-17 17:13:53,2021-11-17 17:13:55,17.76,5.59,654,0.327,0.32,10.786,4.25,
2021-11-17_17-13-53_30s.jpg,2021-11-17 17:13:53,2021-11-17 17:13:55,17.76,5.59,654,0.327,0.32,10.786,4.25,
2021-11-17_17-13-53_35s.jpg,2021-11-17 17:13:53,2021-11-17 17:13:55,17.76,5.59,654,0.327,0.32,10.786,4.25,
2021-11-17_17-13-53_40s.jpg,2021-11-17 17:13:53,2021-11-17 17:13:55,17.76,5.59,654,0.327,0.32,10.786,4.25,
2021-11-17_17-13-53_45s.jpg,2021-11-17 17:13:53,2021-11-17 17:13:55,17.76,5.59,654,0.327,0.32,10.786,4.25,
2021-11-17_17-13-53_50s.jpg,2021-11-17 17:13:53,2021-11-17 17:13:55,17.76,5.59,654,0.327,0.32,10.786,4.25,
2021-11-17_17-13-53_55s.jpg,2021-11-17 17:13:53,2021-11-17 17:13:55,17.76,5.59,654,0.327,0.32,10.786,4.25,
2021-11-17_17-13-53_5s.jpg,2021-11-17 17:13:53,2021-11-17 17:13:55,17.76,5.59,654,0.327,0.32,10.786,4.25,
2021-11-17_17-14-53_0s.jpg,2021-11-17 17:14:53,2021-11-17 17:14:55,17.76,5.59,654,0.327,0.32,10.787,4.07,
2021-11-17_17-14-53_10s.jpg,2021-11-17 17:14:53,2021-11-17 17:14:55,17.76,5.59,654,0.327,0.32,10.787,4.07,
2021-11-17_17-14-53_15s.jpg,2021-11-17 17:14:53,2021-11-17 17:14:55,17.76,5.59,654,0.327,0.32,10.787,4.07,
2021-11-17_17-14-53_20s.jpg,2021-11-17 17:14:53,2021-11-17 17:14:55,17.76,5.59,654,0.327,0.32,10.787,4.07,
2021-11-17_17-14-53_25s.jpg,2021-11-17 17:14:53,2021-11-17 17:14:55,17.76,5.59,654,0.327,0.32,10.787,4.07,
2021-11-17_17-14-53_30s.jpg,2021-11-17 17:14:53,2021-11-17 17:14:55,17.76,5.59,654,0.327,0.32,10.787,4.07,
2021-11-17_17-14-53_35s.jpg,2021-11-17 17:14:53,2021-11-17 17:14:55,17.76,5.59,654,0.327,0.32,10.787,4.07,
2021-11-17_17-14-53_40s.jpg,2021-11-17 17:14:53,2021-11-17 17:14:55,17.76,5.59,654,0.327,0.32,10.787,4.07,
2021-11-17_17-14-53_45s.jpg,2021-11-17 17:14:53,2021-11-17 17:14:55,17.76,5.59,654,0.327,0.32,10.787,4.07,
2021-11-17_17-14-53_50s.jpg,2021-11-17 17:14:53,2021-11-17 17:14:55,17.76,5.59,654,0.327,0.32,10.787,4.07,
2021-11-17_17-14-53_55s.jpg,2021-11-17 17:14:53,2021-11-17 17:14:55,17.76,5.59,654,0.327,0.32,10.787,4.07,
2021-11-17_17-14-53_5s.jpg,2021-11-17 17:14:53,2021-11-17 17:14:55,17.76,5.59,654,0.327,0.32,10.787,4.07,
2021-11-17_17-15-53_0s.jpg,2021-11-17 17:15:53,2021-11-17 17:15:55,17.74,5.59,654,0.327,0.32,10.79,4.2,
2021-11-17_17-15-53_10s.jpg,2021-11-17 17:15:53,2021-11-17 17:15:55,17.74,5.59,654,0.327,0.32,10.79,4.2,
2021-11-17_17-15-53_15s.jpg,2021-11-17 17:15:53,2021-11-17 17:15:55,17.74,5.59,654,0.327,0.32,10.79,4.2,
2021-11-17_17-15-53_20s.jpg,2021-11-17 17:15:53,2021-11-17 17:15:55,17.74,5.59,654,0.327,0.32,10.79,4.2,
2021-11-17_17-15-53_25s.jpg,2021-11-17 17:15:53,2021-11-17 17:15:55,17.74,5.59,654,0.327,0.32,10.79,4.2,
2021-11-17_17-15-53_30s.jpg,2021-11-17 17:15:53,2021-11-17 17:15:55,17.74,5.59,654,0.327,0.32,10.79,4.2,
2021-11-17_17-15-53_35s.jpg,2021-11-17 17:15:53,2021-11-17 17:15:55,17.74,5.59,654,0.327,0.32,10.79,4.2,
2021-11-17_17-15-53_40s.jpg,2021-11-17 17:15:53,2021-11-17 17:15:55,17.74,5.59,654,0.327,0.32,10.79,4.2,
2021-11-17_17-15-53_45s.jpg,2021-11-17 17:15:53,2021-11-17 17:15:55,17.74,5.59,654,0.327,0.32,10.79,4.2,
2021-11-17_17-15-53_50s.jpg,2021-11-17 17:15:53,2021-11-17 17:15:55,17.74,5.59,654,0.327,0.32,10.79,4.2,
2021-11-17_17-15-53_55s.jpg,2021-11-17 17:15:53,2021-11-17 17:15:55,17.74,5.59,654,0.327,0.32,10.79,4.2,
2021-11-17_17-15-53_5s.jpg,2021-11-17 17:15:53,2021-11-17 17:15:55,17.74,5.59,654,0.327,0.32,10.79,4.2,
2021-11-17_17-16-53_0s.jpg,2021-11-17 17:16:53,2021-11-17 17:16:55,17.73,5.59,654,0.327,0.32,10.785,4.13,
2021-11-17_17-16-53_10s.jpg,2021-11-17 17:16:53,2021-11-17 17:16:55,17.73,5.59,654,0.327,0.32,10.785,4.13,
2021-11-17_17-16-53_15s.jpg,2021-11-17 17:16:53,2021-11-17 17:16:55,17.73,5.59,654,0.327,0.32,10.785,4.13,
2021-11-17_17-16-53_20s.jpg,2021-11-17 17:16:53,2021-11-17 17:16:55,17.73,5.59,654,0.327,0.32,10.785,4.13,
2021-11-17_17-16-53_25s.jpg,2021-11-17 17:16:53,2021-11-17 17:16:55,17.73,5.59,654,0.327,0.32,10.785,4.13,
2021-11-17_17-16-53_30s.jpg,2021-11-17 17:16:53,2021-11-17 17:16:55,17.73,5.59,654,0.327,0.32,10.785,4.13,
2021-11-17_17-16-53_35s.jpg,2021-11-17 17:16:53,2021-11-17 17:16:55,17.73,5.59,654,0.327,0.32,10.785,4.13,
2021-11-17_17-16-53_40s.jpg,2021-11-17 17:16:53,2021-11-17 17:16:55,17.73,5.59,654,0.327,0.32,10.785,4.13,
2021-11-17_17-16-53_45s.jpg,2021-11-17 17:16:53,2021-11-17 17:16:55,17.73,5.59,654,0.327,0.32,10.785,4.13,
2021-11-17_17-16-53_50s.jpg,2021-11-17 17:16:53,2021-11-17 17:16:55,17.73,5.59,654,0.327,0.32,10.785,4.13,
2021-11-17_17-16-53_55s.jpg,2021-11-17 17:16:53,2021-11-17 17:16:55,17.73,5.59,654,0.327,0.32,10.785,4.13,
2021-11-17_17-16-53_5s.jpg,2021-11-17 17:16:53,2021-11-17 17:16:55,17.73,5.59,654,0.327,0.32,10.785,4.13,
2021-11-17_17-17-54_0s.jpg,2021-11-17 17:17:54,2021-11-17 17:17:55,17.73,5.59,654,0.327,0.32,10.787,4.1,
2021-11-17_17-17-54_10s.jpg,2021-11-17 17:17:54,2021-11-17 17:17:55,17.73,5.59,654,0.327,0.32,10.787,4.1,
2021-11-17_17-17-54_15s.jpg,2021-11-17 17:17:54,2021-11-17 17:17:55,17.73,5.59,654,0.327,0.32,10.787,4.1,
2021-11-17_17-17-54_20s.jpg,2021-11-17 17:17:54,2021-11-17 17:17:55,17.73,5.59,654,0.327,0.32,10.787,4.1,
2021-11-17_17-17-54_25s.jpg,2021-11-17 17:17:54,2021-11-17 17:17:55,17.73,5.59,654,0.327,0.32,10.787,4.1,
2021-11-17_17-17-54_30s.jpg,2021-11-17 17:17:54,2021-11-17 17:17:55,17.73,5.59,654,0.327,0.32,10.787,4.1,
2021-11-17_17-17-54_35s.jpg,2021-11-17 17:17:54,2021-11-17 17:17:55,17.73,5.59,654,0.327,0.32,10.787,4.1,
2021-11-17_17-17-54_40s.jpg,2021-11-17 17:17:54,2021-11-17 17:17:55,17.73,5.59,654,0.327,0.32,10.787,4.1,
2021-11-17_17-17-54_45s.jpg,2021-11-17 17:17:54,2021-11-17 17:17:55,17.73,5.59,654,0.327,0.32,10.787,4.1,
2021-11-17_17-17-54_50s.jpg,2021-11-17 17:17:54,2021-11-17 17:17:55,17.73,5.59,654,0.327,0.32,10.787,4.1,
2021-11-17_17-17-54_55s.jpg,2021-11-17 17:17:54,2021-11-17 17:17:55,17.73,5.59,654,0.327,0.32,10.787,4.1,
2021-11-17_17-17-54_5s.jpg,2021-11-17 17:17:54,2021-11-17 17:17:55,17.73,5.59,654,0.327,0.32,10.787,4.1,
2021-11-17_17-18-54_0s.jpg,2021-11-17 17:18:54,2021-11-17 17:18:55,17.74,5.59,654,0.327,0.32,10.79,4.23,
2021-11-17_17-18-54_10s.jpg,2021-11-17 17:18:54,2021-11-17 17:18:55,17.74,5.59,654,0.327,0.32,10.79,4.23,
2021-11-17_17-18-54_15s.jpg,2021-11-17 17:18:54,2021-11-17 17:18:55,17.74,5.59,654,0.327,0.32,10.79,4.23,
2021-11-17_17-18-54_20s.jpg,2021-11-17 17:18:54,2021-11-17 17:18:55,17.74,5.59,654,0.327,0.32,10.79,4.23,
2021-11-17_17-18-54_25s.jpg,2021-11-17 17:18:54,2021-11-17 17:18:55,17.74,5.59,654,0.327,0.32,10.79,4.23,
2021-11-17_17-18-54_30s.jpg,2021-11-17 17:18:54,2021-11-17 17:18:55,17.74,5.59,654,0.327,0.32,10.79,4.23,
2021-11-17_17-18-54_35s.jpg,2021-11-17 17:18:54,2021-11-17 17:18:55,17.74,5.59,654,0.327,0.32,10.79,4.23,
2021-11-17_17-18-54_40s.jpg,2021-11-17 17:18:54,2021-11-17 17:18:55,17.74,5.59,654,0.327,0.32,10.79,4.23,
2021-11-17_17-18-54_45s.jpg,2021-11-17 17:18:54,2021-11-17 17:18:55,17.74,5.59,654,0.327,0.32,10.79,4.23,
2021-11-17_17-18-54_50s.jpg,2021-11-17 17:18:54,2021-11-17 17:18:55,17.74,5.59,654,0.327,0.32,10.79,4.23,
2021-11-17_17-18-54_55s.jpg,2021-11-17 17:18:54,2021-11-17 17:18:55,17.74,5.59,654,0.327,0.32,10.79,4.23,
2021-11-17_17-18-54_5s.jpg,2021-11-17 17:18:54,2021-11-17 17:18:55,17.74,5.59,654,0.327,0.32,10.79,4.23,
2021-11-17_17-19-54_0s.jpg,2021-11-17 17:19:54,2021-11-17 17:19:55,17.73,5.59,654,0.327,0.32,10.786,4.33,
2021-11-17_17-19-54_10s.jpg,2021-11-17 17:19:54,2021-11-17 17:19:55,17.73,5.59,654,0.327,0.32,10.786,4.33,
2021-11-17_17-19-54_15s.jpg,2021-11-17 17:19:54,2021-11-17 17:19:55,17.73,5.59,654,0.327,0.32,10.786,4.33,
2021-11-17_17-19-54_20s.jpg,2021-11-17 17:19:54,2021-11-17 17:19:55,17.73,5.59,654,0.327,0.32,10.786,4.33,
2021-11-17_17-19-54_25s.jpg,2021-11-17 17:19:54,2021-11-17 17:19:55,17.73,5.59,654,0.327,0.32,10.786,4.33,
2021-11-17_17-19-54_30s.jpg,2021-11-17 17:19:54,2021-11-17 17:19:55,17.73,5.59,654,0.327,0.32,10.786,4.33,
2021-11-17_17-19-54_35s.jpg,2021-11-17 17:19:54,2021-11-17 17:19:55,17.73,5.59,654,0.327,0.32,10.786,4.33,
2021-11-17_17-19-54_40s.jpg,2021-11-17 17:19:54,2021-11-17 17:19:55,17.73,5.59,654,0.327,0.32,10.786,4.33,
2021-11-17_17-19-54_45s.jpg,2021-11-17 17:19:54,2021-11-17 17:19:55,17.73,5.59,654,0.327,0.32,10.786,4.33,
2021-11-17_17-19-54_50s.jpg,2021-11-17 17:19:54,2021-11-17 17:19:55,17.73,5.59,654,0.327,0.32,10.786,4.33,
2021-11-17_17-19-54_55s.jpg,2021-11-17 17:19:54,2021-11-17 17:19:55,17.73,5.59,654,0.327,0.32,10.786,4.33,
2021-11-17_17-19-54_5s.jpg,2021-11-17 17:19:54,2021-11-17 17:19:55,17.73,5.59,654,0.327,0.32,10.786,4.33,
2021-11-17_17-20-54_0s.jpg,2021-11-17 17:20:54,2021-11-17 17:20:55,17.73,5.59,654,0.327,0.32,10.788,4.28,
2021-11-17_17-20-54_10s.jpg,2021-11-17 17:20:54,2021-11-17 17:20:55,17.73,5.59,654,0.327,0.32,10.788,4.28,
2021-11-17_17-20-54_15s.jpg,2021-11-17 17:20:54,2021-11-17 17:20:55,17.73,5.59,654,0.327,0.32,10.788,4.28,
2021-11-17_17-20-54_20s.jpg,2021-11-17 17:20:54,2021-11-17 17:20:55,17.73,5.59,654,0.327,0.32,10.788,4.28,
2021-11-17_17-20-54_25s.jpg,2021-11-17 17:20:54,2021-11-17 17:20:55,17.73,5.59,654,0.327,0.32,10.788,4.28,
2021-11-17_17-20-54_30s.jpg,2021-11-17 17:20:54,2021-11-17 17:20:55,17.73,5.59,654,0.327,0.32,10.788,4.28,
2021-11-17_17-20-54_35s.jpg,2021-11-17 17:20:54,2021-11-17 17:20:55,17.73,5.59,654,0.327,0.32,10.788,4.28,
2021-11-17_17-20-54_40s.jpg,2021-11-17 17:20:54,2021-11-17 17:20:55,17.73,5.59,654,0.327,0.32,10.788,4.28,
2021-11-17_17-20-54_45s.jpg,2021-11-17 17:20:54,2021-11-17 17:20:55,17.73,5.59,654,0.327,0.32,10.788,4.28,
2021-11-17_17-20-54_50s.jpg,2021-11-17 17:20:54,2021-11-17 17:20:55,17.73,5.59,654,0.327,0.32,10.788,4.28,
2021-11-17_17-20-54_55s.jpg,2021-11-17 17:20:54,2021-11-17 17:20:55,17.73,5.59,654,0.327,0.32,10.788,4.28,
2021-11-17_17-20-54_5s.jpg,2021-11-17 17:20:54,2021-11-17 17:20:55,17.73,5.59,654,0.327,0.32,10.788,4.28,
2021-11-17_17-21-54_0s.jpg,2021-11-17 17:21:54,2021-11-17 17:21:55,17.73,5.58,654,0.327,0.32,10.788,4.23,
2021-11-17_17-21-54_10s.jpg,2021-11-17 17:21:54,2021-11-17 17:21:55,17.73,5.58,654,0.327,0.32,10.788,4.23,
2021-11-17_17-21-54_15s.jpg,2021-11-17 17:21:54,2021-11-17 17:21:55,17.73,5.58,654,0.327,0.32,10.788,4.23,
2021-11-17_17-21-54_20s.jpg,2021-11-17 17:21:54,2021-11-17 17:21:55,17.73,5.58,654,0.327,0.32,10.788,4.23,
2021-11-17_17-21-54_25s.jpg,2021-11-17 17:21:54,2021-11-17 17:21:55,17.73,5.58,654,0.327,0.32,10.788,4.23,
2021-11-17_17-21-54_30s.jpg,2021-11-17 17:21:54,2021-11-17 17:21:55,17.73,5.58,654,0.327,0.32,10.788,4.23,
2021-11-17_17-21-54_35s.jpg,2021-11-17 17:21:54,2021-11-17 17:21:55,17.73,5.58,654,0.327,0.32,10.788,4.23,
2021-11-17_17-21-54_40s.jpg,2021-11-17 17:21:54,2021-11-17 17:21:55,17.73,5.58,654,0.327,0.32,10.788,4.23,
2021-11-17_17-21-54_45s.jpg,2021-11-17 17:21:54,2021-11-17 17:21:55,17.73,5.58,654,0.327,0.32,10.788,4.23,
2021-11-17_17-21-54_50s.jpg,2021-11-17 17:21:54,2021-11-17 17:21:55,17.73,5.58,654,0.327,0.32,10.788,4.23,
2021-11-17_17-21-54_55s.jpg,2021-11-17 17:21:54,2021-11-17 17:21:55,17.73,5.58,654,0.327,0.32,10.788,4.23,
2021-11-17_17-21-54_5s.jpg,2021-11-17 17:21:54,2021-11-17 17:21:55,17.73,5.58,654,0.327,0.32,10.788,4.23,
2021-11-17_17-22-55_0s.jpg,2021-11-17 17:22:55,2021-11-17 17:22:55,17.73,5.58,654,0.327,0.32,10.789,4.31,
2021-11-17_17-22-55_10s.jpg,2021-11-17 17:22:55,2021-11-17 17:22:55,17.73,5.58,654,0.327,0.32,10.789,4.31,
2021-11-17_17-22-55_15s.jpg,2021-11-17 17:22:55,2021-11-17 17:22:55,17.73,5.58,654,0.327,0.32,10.789,4.31,
2021-11-17_17-22-55_20s.jpg,2021-11-17 17:22:55,2021-11-17 17:22:55,17.73,5.58,654,0.327,0.32,10.789,4.31,
2021-11-17_17-22-55_25s.jpg,2021-11-17 17:22:55,2021-11-17 17:22:55,17.73,5.58,654,0.327,0.32,10.789,4.31,
2021-11-17_17-22-55_30s.jpg,2021-11-17 17:22:55,2021-11-17 17:22:55,17.73,5.58,654,0.327,0.32,10.789,4.31,
2021-11-17_17-22-55_35s.jpg,2021-11-17 17:22:55,2021-11-17 17:22:55,17.73,5.58,654,0.327,0.32,10.789,4.31,
2021-11-17_17-22-55_40s.jpg,2021-11-17 17:22:55,2021-11-17 17:22:55,17.73,5.58,654,0.327,0.32,10.789,4.31,
2021-11-17_17-22-55_45s.jpg,2021-11-17 17:22:55,2021-11-17 17:22:55,17.73,5.58,654,0.327,0.32,10.789,4.31,
2021-11-17_17-22-55_50s.jpg,2021-11-17 17:22:55,2021-11-17 17:22:55,17.73,5.58,654,0.327,0.32,10.789,4.31,
2021-11-17_17-22-55_55s.jpg,2021-11-17 17:22:55,2021-11-17 17:22:55,17.73,5.58,654,0.327,0.32,10.789,4.31,
2021-11-17_17-22-55_5s.jpg,2021-11-17 17:22:55,2021-11-17 17:22:55,17.73,5.58,654,0.327,0.32,10.789,4.31,
2021-11-17_17-23-55_0s.jpg,2021-11-17 17:23:55,2021-11-17 17:23:55,17.73,5.58,654,0.327,0.32,10.784,4.3,
2021-11-17_17-23-55_10s.jpg,2021-11-17 17:23:55,2021-11-17 17:23:55,17.73,5.58,654,0.327,0.32,10.784,4.3,
2021-11-17_17-23-55_15s.jpg,2021-11-17 17:23:55,2021-11-17 17:23:55,17.73,5.58,654,0.327,0.32,10.784,4.3,
2021-11-17_17-23-55_20s.jpg,2021-11-17 17:23:55,2021-11-17 17:23:55,17.73,5.58,654,0.327,0.32,10.784,4.3,
2021-11-17_17-23-55_25s.jpg,2021-11-17 17:23:55,2021-11-17 17:23:55,17.73,5.58,654,0.327,0.32,10.784,4.3,
2021-11-17_17-23-55_30s.jpg,2021-11-17 17:23:55,2021-11-17 17:23:55,17.73,5.58,654,0.327,0.32,10.784,4.3,
2021-11-17_17-23-55_35s.jpg,2021-11-17 17:23:55,2021-11-17 17:23:55,17.73,5.58,654,0.327,0.32,10.784,4.3,
2021-11-17_17-23-55_40s.jpg,2021-11-17 17:23:55,2021-11-17 17:23:55,17.73,5.58,654,0.327,0.32,10.784,4.3,
2021-11-17_17-23-55_45s.jpg,2021-11-17 17:23:55,2021-11-17 17:23:55,17.73,5.58,654,0.327,0.32,10.784,4.3,
2021-11-17_17-23-55_50s.jpg,2021-11-17 17:23:55,2021-11-17 17:23:55,17.73,5.58,654,0.327,0.32,10.784,4.3,
2021-11-17_17-23-55_55s.jpg,2021-11-17 17:23:55,2021-11-17 17:23:55,17.73,5.58,654,0.327,0.32,10.784,4.3,
2021-11-17_17-23-55_5s.jpg,2021-11-17 17:23:55,2021-11-17 17:23:55,17.73,5.58,654,0.327,0.32,10.784,4.3,
2021-11-17_17-24-55_0s.jpg,2021-11-17 17:24:55,2021-11-17 17:24:55,17.72,5.58,654,0.327,0.32,10.788,4.27,
2021-11-17_17-24-55_10s.jpg,2021-11-17 17:24:55,2021-11-17 17:24:55,17.72,5.58,654,0.327,0.32,10.788,4.27,
2021-11-17_17-24-55_15s.jpg,2021-11-17 17:24:55,2021-11-17 17:24:55,17.72,5.58,654,0.327,0.32,10.788,4.27,
2021-11-17_17-24-55_20s.jpg,2021-11-17 17:24:55,2021-11-17 17:24:55,17.72,5.58,654,0.327,0.32,10.788,4.27,
2021-11-17_17-24-55_25s.jpg,2021-11-17 17:24:55,2021-11-17 17:24:55,17.72,5.58,654,0.327,0.32,10.788,4.27,
2021-11-17_17-24-55_30s.jpg,2021-11-17 17:24:55,2021-11-17 17:24:55,17.72,5.58,654,0.327,0.32,10.788,4.27,
2021-11-17_17-24-55_35s.jpg,2021-11-17 17:24:55,2021-11-17 17:24:55,17.72,5.58,654,0.327,0.32,10.788,4.27,
2021-11-17_17-24-55_40s.jpg,2021-11-17 17:24:55,2021-11-17 17:24:55,17.72,5.58,654,0.327,0.32,10.788,4.27,
2021-11-17_17-24-55_45s.jpg,2021-11-17 17:24:55,2021-11-17 17:24:55,17.72,5.58,654,0.327,0.32,10.788,4.27,
2021-11-17_17-24-55_50s.jpg,2021-11-17 17:24:55,2021-11-17 17:24:55,17.72,5.58,654,0.327,0.32,10.788,4.27,
2021-11-17_17-24-55_55s.jpg,2021-11-17 17:24:55,2021-11-17 17:24:55,17.72,5.58,654,0.327,0.32,10.788,4.27,
2021-11-17_17-24-55_5s.jpg,2021-11-17 17:24:55,2021-11-17 17:24:55,17.72,5.58,654,0.327,0.32,10.788,4.27,
2021-11-17_17-25-55_0s.jpg,2021-11-17 17:25:55,2021-11-17 17:25:55,17.72,5.58,654,0.327,0.32,10.788,4.21,
